,date,open,high,low,close,volume,SMA_5,SMA_7,SMA_10,SMA_13,SMA_20,SMA_21,SMA_24,SMA_48,SMA_60,kline,dline,jline,DIF,MACD,BAR
305,108/05/30,215.78,217.19,214.84,216.72,28427,216.72600000000003,217.53285714285695,219.2170000000004,222.36307692307687,229.42499999999967,230.07095238095206,231.7433333333332,234.7935416666668,232.08833333333345,12.935290907941237,8.636668864600685,21.532534994622342,-6.272193552360903,-4.632275730248784,-1.6399178221121193
304,108/05/31,217.67,222.83,216.73,220.95,45975,217.19400000000002,217.19714285714267,218.65300000000042,221.4238461538461,228.04099999999966,229.02142857142826,230.78666666666652,234.59937500000015,232.12883333333346,33.09353675786623,17.3812731803114,64.51806391297589,-5.87427794570948,-4.880676173340923,-0.9936017723685566
303,108/06/03,220.94,223.75,217.66,223.29,30998,218.506,218.2671428571427,218.65200000000044,220.62846153846147,227.05499999999967,227.81476190476158,229.94666666666652,234.39541666666685,232.1926666666668,56.42949253781493,34.15277340120735,100.9829308110301,-5.308910698951735,-4.966323078463086,-0.3425876204886489
302,108/06/04,222.83,223.29,218.6,218.6,24358,218.97599999999997,218.2657142857141,218.55700000000047,219.61615384615376,225.67049999999966,226.65238095238064,228.93041666666656,234.23062500000017,232.17833333333348,65.51603721500065,51.679688836893824,93.18873397121429,-5.179589799652064,-5.008976422700881,-0.17061337695118262
301,108/06/05,223.29,223.29,219.54,220.48,29084,220.00799999999998,218.8014285714284,218.27500000000046,219.14615384615374,224.49699999999967,225.423333333333,227.99249999999986,234.05583333333348,232.2578333333335,67.76013531308705,63.23522168863409,76.80996256199295,-4.869271832398425,-4.98103550464039,0.11176367224196504
300,108/06/06,217.2,217.66,215.31,217.66,34586,220.196,219.00285714285698,218.46100000000047,218.71230769230758,223.34699999999967,224.17142857142824,226.7020833333332,233.87083333333348,232.28250000000017,55.13296227581939,62.80304493463558,39.79279695818701,-4.795612207542746,-4.943950845220861,0.1483386376781155
299,108/06/10,222.82,225.17,220.01,225.17,35268,221.04000000000002,220.40999999999985,219.11700000000047,219.14461538461526,222.59549999999967,223.4338095238092,225.95874999999987,233.8322916666668,232.35416666666683,71.05751391465675,64.65020383452095,83.87213407492837,-4.08416250479209,-4.771993177135107,0.6878306723430168
298,108/06/11,225.17,230.81,224.23,229.4,31890,222.26200000000003,222.22142857142845,220.38400000000047,219.61384615384603,222.31349999999966,222.91952380952347,225.25499999999985,233.81333333333347,232.47283333333345,78.53430202084913,68.2415927371083,99.11972058833078,-3.1427798316422297,-4.446150508036531,1.3033706763943016
297,108/06/12,229.4,232.21,227.99,230.8,29582,224.70200000000006,223.6285714285713,221.83900000000048,220.76769230769216,222.19549999999967,222.71761904761874,224.7070833333332,233.82354166666678,232.65366666666677,94.6596562291049,81.41715738820348,121.14465391090775,-2.257733237788159,-4.008467053986857,1.7507338161986983
296,108/06/13,227.52,228.92,225.17,225.17,32924,225.64000000000004,223.8971428571427,222.82400000000047,221.27230769230755,221.77249999999967,222.33714285714254,224.06166666666653,233.7068750000001,232.67033333333345,80.77405465119558,84.65600430038309,73.01015535282059,-1.987708319665586,-3.604315307122603,1.616606987457017
295,108/06/14,223.76,224.7,221.41,221.41,31854,226.39000000000004,224.2985714285713,223.2930000000005,221.63230769230753,221.25499999999965,221.7552380952378,223.27874999999986,233.5022916666668,232.59300000000013,62.10680865124863,79.18017317718294,27.96007959938001,-2.0534414086616835,-3.294140527430419,1.2406991187687355
294,108/06/17,217.2,220.47,216.26,218.6,50939,225.07600000000008,224.0299999999999,223.0580000000005,221.81307692307675,220.85549999999967,221.12857142857112,222.5937499999999,233.11208333333346,232.4766666666668,37.9684418145956,60.28310170567983,-6.660877967572858,-2.3057001945285833,-3.0964524608500517,0.7907522663214683
