[tse] 1701 (中化, 447/298081) : 生技醫療業,生技製藥,TSE-生技醫療,西藥製藥指標
[tse] 1702 (南僑, 441/294132) : 食品工業,食品,TSE-食品,大宗物資指標,資產股指標
[tse] 1707 (葡萄王, 204/136286) : 生技醫療業,生計保健食品與美妝品,TSE-化學生技醫療,TSE-生技醫療,保健品指標
[tse] 1708 (東鹼, 342/228441) : 化學工業,化學工業,TSE-化工,化工指標
[tse] 1709 (和益, 715/477016) : 化學工業,化學工業,TSE-化工,化工指標
[tse] 1710 (東聯, 1328/885703) : 化學工業,化學工業,TSE-化學生技醫療,TSE-化工,聚酯纖維指標,化工指標
[tse] 1711 (永光, 821/547752) : 化學工業,化學工業,TSE-化學生技醫療,TSE-化工,化工指標,周邊產品指標
[tse] 1712 (興農, 630/420492) : 化學工業,化學工業,TSE-化工,化工指標,農藥指標
[tse] 1713 (國化, 226/150951) : 化學工業
[tse] 1714 (和桐, 1525/1016824) : 化學工業,化學工業,TSE-化工,油電燃氣指標,化工指標
[tse] 1717 (長興, 1860/1240279) : 化學工業,化學工業,TSE-化學生技醫療,TSE-化工,化工指標,合成樹酯指標,電子化工材料指標,傳產外銷指標,台積概念股
[tse] 1718 (中纖, 2432/1621367) : 化學工業,化學工業,TSE-化學生技醫療,TSE-化工,聚酯纖維指標
[tse] 1720 (生達, 268/178696) : 生技醫療業,生技製藥,TSE-生技醫療,西藥製藥指標,保健品指標
[tse] 1721 (三晃, 333/222347) : 化學工業
[tse] 1722 (台肥, 1470/980000) : 化學工業,化學工業,TSE-化學生技醫療,TSE-化工,化工指標,資產股指標
[tse] 1723 (中碳, 355/236904) : 化學工業,化學工業,TSE-化學生技醫療,TSE-化工,塑膠原料指標,化工指標
[tse] 1724 (台硝, 191/127813) : 化學工業
[tse] 1725 (元禎, 272/181829) : 化學工業
[tse] 1726 (永記, 243/162000) : 化學工業,TSE-化學生技醫療,TSE-化工,化工指標
[tse] 1727 (中華化, 165/110250) : 化學工業
[tse] 1730 (花仙子, 94/63233) : 化學工業,化學工業,TSE-化工,清潔用品指標
[tse] 1731 (美吾華, 199/132915) : 生技醫療業,清潔用品指標,藥品通路指標
[tse] 1732 (毛寶, 63/42443) : 化學工業,清潔用品指標
[tse] 1733 (五鼎, 149/99950) : 生技醫療業,生技醫療器材與服務,醫療產品指標
[tse] 1734 (杏輝, 251/167722) : 生技醫療業,TSE-生技醫療,保健品指標
[tse] 1735 (日勝化, 149/99388) : 化學工業,合成樹酯指標
[tse] 1736 (喬山, 455/303616) : 生技醫療業,其他*,TSE-化學生技醫療,TSE-生技醫療,健身
[tse] 1737 (臺鹽, 300/200000) : 食品工業,食品,TSE-食品,綜合食物指標
[otc] 1742 (台蠟, 107/71550) : 化學工業,OTC-化工
[otc] 1752 (南光, 151/100988) : 生技醫療業
[tse] 1760 (寶齡富錦, 115/76739) : 生技醫療業,生技製藥,TSE-化學生技醫療,TSE-生技醫療,西藥製藥指標
[tse] 1762 (中化生, 116/77560) : 生技醫療業,原料藥指標
[tse] 1773 (勝一, 225/150000) : 化學工業,化學工業,TSE-化學生技醫療,TSE-化工,化工指標
[tse] 1776 (展宇, 105/70360) : 化學工業,合成樹酯指標
[otc] 1777 (生泰, 45/30059) : 生技醫療業,原料藥指標
[otc] 1781 (合世, 71/47407) : 生技醫療業
[tse] 1783 (和康生, 104/69465) : 生技醫療業,生技醫療器材與服務,醫療產品指標
[otc] 1784 (訊聯, 74/49626) : 生技醫療業,生技醫療器材與服務,生物科技指標
[otc] 1785 (光洋科, 747/498431) : 其他電子業,光碟片*,OTC-其他電子,電子化工材料指標,﻿黃金概念股,台積概念股
[tse] 1786 (科妍, 87/58100) : 生技醫療業,生技醫療器材與服務,TSE-生技醫療,醫療產品指標
[otc] 1788 (杏昌, 54/36000) : 生技醫療業,醫療器材通路指標
[tse] 1789 (神隆, 1186/790739) : 生技醫療業,生技製藥,TSE-化學生技醫療,TSE-生技醫療,原料藥指標,傳產外銷指標
[tse] 1795 (美時, 367/245303) : 生技醫療業,生技製藥,OTC-生技醫療,西藥製藥指標
[otc] 1796 (金穎生技, 41/27893) : 食品工業,保健品指標
[otc] 1799 (易威, 209/139379) : 生技醫療業,原料藥指標
[tse] 1802 (台玻, 4362/2908060) : 玻璃陶瓷,玻璃*,TSE-玻璃陶瓷,建材指標,印刷電路板上游
[tse] 1805 (寶徠, 150/100265) : 建材營造
[tse] 1806 (冠軍, 650/433782) : 玻璃陶瓷,TSE-玻璃陶瓷,建材指標
[tse] 1808 (潤隆, 462/308330) : 建材營造,營建,TSE-建材營造,營件指標
[tse] 1809 (中釉, 250/167041) : 玻璃陶瓷,TSE-玻璃陶瓷,建材指標
[tse] 1810 (和成, 554/369853) : 玻璃陶瓷,TSE-玻璃陶瓷,家居用品指標
[otc] 1813 (寶利徠, 69/46635) : 生技醫療業,生技醫療器材與服務,光學鏡片指標
[otc] 1815 (富喬, 634/422946) : 電子零組件業,PCB材料設備,OTC-電子零組件,印刷電路板上游
[tse] 1817 (凱撒衛, 108/72600) : 玻璃陶瓷,TSE-玻璃陶瓷,家居用品指標
[tse] 1903 (士紙, 390/260039) : 造紙工業,TSE-造紙,造紙指標,務業租貸指標,資產股指標
[tse] 1904 (正隆, 1662/1108274) : 造紙工業,造紙,TSE-造紙,造紙指標
[tse] 1905 (華紙, 1654/1102835) : 造紙工業,造紙,TSE-造紙,造紙指標
[tse] 1906 (寶隆, 226/151000) : 造紙工業,造紙,TSE-造紙,造紙指標
[tse] 1907 (永豐餘, 2490/1660371) : 造紙工業,造紙,TSE-造紙,造紙指標
[tse] 1909 (榮成, 1826/1217685) : 造紙工業,造紙,TSE-造紙,造紙指標
[tse] 2002 (中鋼, 23602/15734860) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,平板鋼指標,條鋼指標,中概股指標,TESLA
[tse] 2006 (東和鋼鐵, 1506/1004060) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,平板鋼指標,條鋼指標,H型鋼
[tse] 2007 (燁興, 795/530651) : 鋼鐵工業,不鏽鋼指標,線材盤元指標
[tse] 2008 (高興昌, 301/200852) : 鋼鐵工業,平板鋼指標,條鋼指標
[tse] 2009 (第一銅, 539/359622) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,非鐵金屬指標,銅概念股
[tse] 2010 (春源, 971/647655) : 鋼鐵工業,TSE-鋼鐵,平板鋼指標,條鋼指標
[tse] 2012 (春雨, 431/287774) : 鋼鐵工業,TSE-鋼鐵,線材盤元指標
[tse] 2013 (中鋼構, 300/200000) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,條鋼指標,H型鋼
[tse] 2014 (中鴻, 2153/1435544) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,平板鋼指標,條鋼指標
[tse] 2015 (豐興, 872/581599) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,條鋼指標,H型鋼
[tse] 2017 (官田鋼, 512/341867) : 鋼鐵工業,線材盤元指標
[tse] 2020 (美亞, 333/222526) : 鋼鐵工業,TSE-鋼鐵,平板鋼指標,條鋼指標
[tse] 2022 (聚亨, 719/479751) : 鋼鐵工業,鋼鐵,線材盤元指標
[tse] 2023 (燁輝, 2869/1913327) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,平板鋼指標
[tse] 2024 (志聯, 146/97500) : 鋼鐵工業,線材盤元指標,條鋼指標
[tse] 2025 (千興, 421/281167) : 鋼鐵工業
[tse] 2027 (大成鋼, 1850/1233790) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,不鏽鋼指標,傳產外銷指標
